Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,591,Panama,PAN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,247528142,,247528142.74,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,600,Paraguay,PRY,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,627077769,,627077769.171,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,604,Peru,PER,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1765988373,,1765988373.03,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,233330359,,233330359.08,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,83873702,,83873702,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,54443389,,54443389,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,634,Qatar,QAT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,7546873,,7546873,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,642,Romania,ROU,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,6646720,,6646720,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,708374280,,708374280,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,662,Saint Lucia,LCA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,772737,,772737,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,102355511,,102355511,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,686,Senegal,SEN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,545682,,545682.31,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,2168833154,,2168833154,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,63542531,,63542531,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,703,Slovakia,SVK,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1873060,,1873060,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,279210788,,279210788,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,705,Slovenia,SVN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,2463357,,2463357.8,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,85160683,,85160683,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,740,Suriname,SUR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,3072774,,3072774,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1786691951,,1786691951.67,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,67591463,,67591463,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,402419802,,402419802,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,19214053,,19214053,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,337313880,,337313880,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,140108695,,140108695.52,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1974119,,1974119,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,300315276,,300315276.93,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,804,Ukraine,UKR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,16876384,,16876384,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,818,Egypt,EGY,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,6307983,,6307983.07,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,585027762,,585027762.92,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,834,United Rep. of Tanzania,TZA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,347403,,347403.06,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,9996544422,,9996544422.43,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,858,Uruguay,URY,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,122890113,,122890113.31,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,862,Venezuela,VEN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,67807777,,67807777.82,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,894,Zambia,ZMB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1545022,,1545022,0
H5,2017,2017,2017,5,0,0,X,152,Chile,CHL,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,326025825,,326025825.923,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,72,Botswana,BWA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1205,1205.79,844.75,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,226,Equatorial Guinea,GNQ,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,17003563,17003563.4,14762603.43,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,258,French Polynesia,PYF,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,2320,2320.5,1812.87,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,260,Fr. South Antarctic Terr.,ATF,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,271545,271545.67,194656.37,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,262,Djibouti,DJI,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,792,792.46,55,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,308,Grenada,GRD,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1449,1449.49,1257.55,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,416,416.33,238.58,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,324,Guinea,GIN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,384,384.28,219,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,328,Guyana,GUY,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,53,53.6,1,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,368,Iraq,IRQ,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,7723,7723.06,6655.05,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,462,Maldives,MDV,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1317,1317.49,1162.45,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,95919,95919.51,90480.2,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,570,Niue,NIU,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,13152,13152.53,12761.77,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,583,FS Micronesia,FSM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,544,544.65,283.55,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,584,Marshall Isds,MHL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,6862,6862.65,6413.68,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,626,Timor-Leste,TLS,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,85,85.44,24,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,690,Seychelles,SYC,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,375394,375394.22,369779,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,729,Sudan,SDN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,11375,11375,11105.89,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,748,Eswatini,SWZ,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,984,984.54,468.75,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,31,Azerbaijan,AZE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,3902,3902.79,3604.83,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,28,Antigua and Barbuda,ATG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,656,656.34,406.41,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,24,Angola,AGO,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,10160406,10160406.71,9213144.31,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,20,Andorra,AND,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,569933,569933.45,512537.25,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,12,Algeria,DZA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,4905,4905.86,3719.85,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,8,Albania,ALB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,578436,578436.53,556736.19,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,4,Afghanistan,AFG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,261159,261159.22,249921.61,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,65061731101,65061731101.259,61306947994.95,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,2924985744,2924985744.93,2625303169.97,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,345902489,345902489.041,315921733.111,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,281023744,281023744.37,269067552.11,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,44,Bahamas,BHS,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,97956,97956.97,87707.59,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,48,Bahrain,BHR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1985599,1985599.69,1914097.9,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,658844,658844.47,646465.45,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,51,Armenia,ARM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,4789,4789.67,3917.94,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,50,Bangladesh,BGD,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,83986509,83986509.1,81014576.04,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,385120220,385120220.717,365893260.377,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,60,Bermuda,BMU,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,198747,198747.42,192612.62,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,68,Bolivia (Plurinational State of),BOL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,119478792,119478792.68,106411154.15,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,70,Bosnia Herzegovina,BIH,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,2182468,2182468.38,2063384.94,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,5606671175,5606671175.41,5322795947.84,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,84,Belize,BLZ,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,28322,28322.77,19047.24,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,92,Br. Virgin Isds,VGB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,146107,146107.08,117259.25,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,100,Bulgaria,BGR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,10536010,10536010.69,9672504.57,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,116,Cambodia,KHM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,47550430,47550430.76,46518678.57,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,120,Cameroon,CMR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,76283,76283.02,69527.44,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,112,Belarus,BLR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,582619,582619.79,512764.78,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,108,Burundi,BDI,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,17340,17340.78,9346.61,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,104,Myanmar,MMR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,4638373,4638373.95,4489610.2,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,767810984,767810984.746,717605998.965,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,132,Cabo Verde,CPV,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,168110,168110.54,161815.98,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,140,Central African Rep.,CAF,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1152,1152.33,898.38,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,144,Sri Lanka,LKA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,54525497,54525497.57,52649833.3,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,148,Chad,TCD,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,2929,2929.63,2226.53,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,15504802828,15504802828.156,14688002596.595,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1182779938,1182779938.12,1062589743.16,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,174,Comoros,COM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,71575,71575.89,66906.96,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,180,Dem. Rep. of the Congo,COD,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,950,950.75,753.17,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,188,Costa Rica,CRI,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,36178185,36178185.26,33764439.86,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,191,Croatia,HRV,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,2886863,2886863.22,2690510.75,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,192,Cuba,CUB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,3739628,3739628.59,3585848.62,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,196,Cyprus,CYP,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1110711,1110711.52,990352.69,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,203,Czechia,CZE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,70882047,70882047.52,66972445.72,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,170483897,170483897,162842824.34,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,212,Dominica,DMA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,84552,84552.65,79066.8,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,214,Dominican Rep.,DOM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,14473695,14473695.69,13896543.62,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,218,Ecuador,ECU,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1433294771,1433294771.35,1370435715.12,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,222,El Salvador,SLV,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,8763093,8763093.4,8200419.5,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,231,Ethiopia,ETH,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,350258,350258.1,341326.68,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,232,Eritrea,ERI,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,84,84.08,65.85,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,233,Estonia,EST,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,7916383,7916383.745,7112606.574,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,15169,15169.74,12442.51,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,282089170,282089170.74,267529086.89,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1279047921,1279047921.771,1228291888.58,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,266,Gabon,GAB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,233034,233034.09,210855.7,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,268,Georgia,GEO,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1332179,1332179.19,1279544.77,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,270,Gambia,GMB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,274012,274012.72,271098.77,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,2650070198,2650070198.047,2542206644.816,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,288,Ghana,GHA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,147151,147151.66,139364.24,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,292,Gibraltar,GIB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,84862,84862.33,80686.37,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,300,Greece,GRC,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,17505643,17505643.217,14802221.757,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,320,Guatemala,GTM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,91609379,91609379.88,88055903.25,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,332,Haiti,HTI,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1304536,1304536.88,1209886.93,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,340,Honduras,HND,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,6471138,6471138.59,6086531.87,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,83561818,83561818.52,75443471.51,0
H5,2017,2017,2017,5,0,0,M,152,Chile,CHL,348,Hungary,HUN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,84214425,84214425.57,81076780.78,0
